volume,sentiment,Taker Buy Sell Ratio,Gas Price (Mean),Open Interest,Estimated Leverage Ratio,Funding Rates,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Datetime,Actual_Return,Predicted_Return,Signal,Price,high,low,MA_9,Prev_Close,TR,ATR_14,Position,Cash,Portfolio_Value,Daily_Return
53221946,0,1.0061315,31.884774469,5909533600.404208,0.24309354,0.01204349,39920.21193517349,61,0,0.0269283270400111,55.0,0.0110203802969662,0.0158659196754781,2024-01-30,0.0109359895042122,0.0063322184653015,1,2342.46,2392.04,2295.45,2272.8233333333333,2317.12,96.59000000000015,88.27857142857147,-1,138989.80548676397,132988.07276774797,-0.010817687388472108
45947907,0,0.97775864,31.392970368,5747552046.319641,0.24344582,0.01363599,-49195.37839680712,63,1,0.0109359895042122,61.0,0.0069436471248433,0.0222511103891304,2024-02-01,-0.0170333751696933,-0.002462203979044,-1,2302.56,2310.64,2237.82,2271.742222222222,2342.46,104.63999999999987,89.50785714285719,-1,138989.80548676397,135292.56172935295,0.01732853867000217
31989727,0,0.95745824,24.500437327,5666288567.94696,0.24122714,0.01037148,-56655.95667427522,63,1,-0.0170333751696933,63.0,-0.0013448214650809,0.0142926859959237,2024-02-02,0.0020629212702383,-0.0054815394045393,-1,2307.31,2323.67,2279.55,2279.0755555555556,2302.56,44.11999999999989,83.87500000000003,-1,138989.80548676397,135014.03839776144,-0.002058674387056758
17270148,0,0.94805378,22.511514075,5707297262.87805,0.24474708,0.01159898,-16796.661909022194,60,-1,0.0020629212702383,63.0,-0.0067887826064047,0.0096240448149662,2024-02-03,-0.0053958939197592,-0.0106864079676398,-1,2294.86,2328.52,2291.22,2285.8455555555556,2307.31,37.30000000000018,80.06285714285718,-1,138989.80548676397,135746.51217744825,0.0054251675483469874
22880258,0,0.98673877,18.512427976,5594866835.195861,0.24168251,0.0103999,-50945.96959615953,60,-1,-0.0053958939197592,60.0,-0.0021001579783341,0.0038042994518017,2024-02-04,-0.0029675012854814,-0.0007382554339353,0,2288.05,2309.44,2263.52,2293.68,2294.86,45.92000000000007,80.64285714285718,-1,138989.80548676397,136150.53907717878,0.002976333559144173
33105282,0,1.00948756,22.34163636,5666466956.312102,0.24452966,0.01380709,-86792.34855778224,60,1,-0.0029675012854814,60.0,-0.0011153407777147,0.0054481102438821,2024-02-05,0.0050173728720963,0.007089581216799,1,2299.53,2337.42,2267.04,2297.277777777778,2288.05,70.38000000000011,83.37571428571434,-1,138989.80548676397,135470.83140273835,-0.004992324518488522
52098535,0,1.02033454,37.660659816,6291863015.926902,0.26346042,0.01647401,-16004.99517374544,64,1,0.0050173728720963,60.0,0.0110970127532681,0.0178963615489352,2024-02-06,0.0312411666731895,0.0159099289235622,1,2371.37,2391.56,2296.98,2308.846666666667,2299.53,94.57999999999993,78.45285714285718,-1,138989.80548676397,131366.7799354546,-0.03029472414680101
51020844,0,1.06168016,43.071499865,6239987207.894876,0.25903957,0.00825481,-104805.26483127147,62,1,0.0312411666731895,64.0,0.0194827480769209,0.0133198179751462,2024-02-07,0.022189704685477,0.0264186472230808,1,2423.99,2444.84,2351.6,2327.472222222222,2371.37,93.24000000000024,71.91500000000006,0,128515.0685174192,128515.0685174192,-0.021708010346577322
51245892,0,0.99535916,60.785647336,6088054042.249326,0.25409514,0.01982088,-65517.322699407465,66,1,0.022189704685477,62.0,0.0172519823190544,0.0170045020372629,2024-02-08,-0.0016749244015032,0.0046921063211412,1,2419.93,2463.51,2411.01,2338.895555555556,2423.99,52.5,70.7935714285715,1,128515.0685174192,128515.06851741922,2.220446049250313e-16
92475162,0,1.04997761,71.415240828,6121483606.285796,0.24665649,0.02130691,62303.60120050283,72,1,-0.0016749244015032,66.0,0.0159817752652069,0.0155140544501308,2024-02-09,0.027430545511647,0.0290635907494778,1,2486.31,2525.88,2419.61,2354.878888888889,2419.93,106.26999999999998,73.14142857142863,1,128515.0685174192,132040.3069533187,0.02743054551164681
30662404,0,0.96938625,38.670181399,6159089909.733319,0.24707101,0.00759911,-7334.378684593074,74,1,0.027430545511647,72.0,0.010466173877803,0.0151403457393078,2024-02-10,0.0056429005232654,-0.0025780173292896,-1,2500.34,2516.99,2471.99,2376.8544444444447,2486.31,45.0,70.12000000000005,1,128515.0685174192,132785.39727051774,0.005642900523265659
42361329,0,0.99494457,30.469736562,6187423255.211681,0.24767427,0.01706432,8982.415684896987,71,1,0.0056429005232654,74.0,0.0119296922363801,0.0135036871404921,2024-02-11,0.0027156306742281,0.0061120300072519,1,2507.13,2539.74,2492.8,2399.0566666666664,2500.34,46.9399999999996,71.16000000000005,1,128515.0685174192,133145.99336843516,0.0027156306742284197
89608310,0,1.05520866,43.865510119,6789912810.542969,0.25564078,0.01996653,4252.346020875033,70,1,0.0027156306742281,71.0,0.0233236043232927,0.0331912540105483,2024-02-12,0.0616122817723849,0.0392881536264548,1,2661.6,2667.77,2472.31,2439.8055555555557,2507.13,195.46000000000004,80.17357142857145,1,128515.0685174192,141349.42182871528,0.06161228177238498
112574048,0,0.94671823,34.487521504,6842964058.55409,0.25950153,0.03289175,-10039.916218034574,79,1,0.0616122817723849,70.0,0.0190130212112895,0.0372296273512828,2024-02-13,-0.0072888488127442,-0.0062412590988644,-1,2642.2,2688.65,2590.8,2479.1555555555556,2661.6,97.84999999999991,80.77071428571428,1,128515.0685174192,140319.14726323696,-0.007288848812744275
108947754,0,1.04025179,30.055114476,7089660194.685327,0.25572289,0.02096637,-896.517736902344,74,1,-0.0072888488127442,79.0,0.0353623715799917,0.0372638387876661,2024-02-14,0.0517636817803346,0.0442496350183571,1,2778.97,2790.71,2620.59,2532.4266666666667,2642.2,170.1199999999999,86.02285714285712,1,128515.0685174192,147582.58294985906,0.051763681780334636
154870046,0,0.9964867,39.172512561,7255220693.880967,0.25719417,0.03188017,-3789.678027928341,72,1,0.0517636817803346,74.0,0.0206364500242829,0.0296561903011004,2024-02-15,0.0174345171052585,0.017041901129718,1,2827.42,2873.44,2761.86,2583.0988888888887,2778.97,111.57999999999993,86.5185714285714,1,128515.0685174192,150155.61401673662,0.017434517105258562
101688460,0,0.95434349,30.843412373,7058186035.022388,0.25360995,0.02597005,-69251.21783808642,72,0,0.0174345171052585,72.0,0.0205325433897455,0.0298031354793922,2024-02-16,-0.0076005687163563,-0.0029768016491135,-1,2805.93,2863.09,2742.0,2625.536666666667,2827.42,121.09000000000015,92.01642857142858,1,128515.0685174192,149014.34595425572,-0.007600568716356393
74804574,0,0.94562943,22.606061106,7033314219.837492,0.25458843,0.01722179,-940.2837327740272,76,1,-0.0076005687163563,72.0,0.0011943004996409,0.0140806171327113,2024-02-17,-0.0062510468899794,-0.0066427836605199,-1,2788.39,2808.37,2720.0,2666.476666666667,2805.93,88.36999999999989,95.6642857142857,1,128515.0685174192,148082.85029041607,-0.00625104688997935
86328681,0,1.01746324,25.482158308,7357548133.287851,0.25799919,0.02245409,-25335.853967792587,72,0,-0.0062510468899794,76.0,0.0068135248368472,0.0238067865632665,2024-02-18,0.0342921901168775,0.0187728038508571,1,2884.01,2899.69,2766.89,2710.6655555555553,2788.39,132.80000000000018,101.86999999999999,1,128515.0685174192,153160.93554562415,0.03429219011687756
122739471,0,1.00995547,37.551815368,7590721559.4498625,0.26219301,0.0337421,-24300.17418170161,75,0,0.0342921901168775,72.0,0.0166123947186736,0.0207627348337082,2024-02-19,0.0217960409291229,0.0198763889476809,1,2946.87,2988.0,2858.28,2760.2799999999997,2884.01,129.7199999999998,106.1085714285714,1,128515.0685174192,156499.23756551932,0.021796040929122906
193179510,0,0.98777012,41.425451234,7864243433.607326,0.26498363,0.02534171,-11843.163009247744,72,1,0.0217960409291229,75.0,0.0265620500647044,0.0067548493838639,2024-02-20,0.023597919148113,0.0161244467627134,1,3016.41,3036.45,2872.64,2816.866666666667,2946.87,163.80999999999995,111.0535714285714,1,128515.0685174192,160192.29392033178,0.023597919148113045
181658359,0,0.94453289,43.659442265,7821182475.717273,0.26779475,0.0229937,-25562.46951586264,78,1,0.023597919148113,72.0,0.0101132135128154,0.0218143354518707,2024-02-21,-0.0150543195387894,-0.0100593713624995,-1,2971.0,3019.31,2866.36,2851.244444444444,3016.41,152.94999999999982,115.31857142857136,1,128515.0685174192,157780.70794000343,-0.01505431953878944
151393410,0,0.99649494,51.383326353,7697069439.319613,0.26429387,0.02974095,-35391.608616082,74,1,-0.0150543195387894,78.0,0.0028893789340626,0.019473883825979,2024-02-22,0.0001245371928644,0.0137673165403216,1,2971.37,3040.81,2907.4,2887.818888888889,2971.0,133.40999999999985,121.09785714285707,1,128515.0685174192,157800.35750645841,0.00012453719286420473
104005028,0,0.95492248,44.86952626,7227768697.668259,0.25367483,0.01297464,-54024.76723217277,76,1,0.0001245371928644,74.0,-0.0104488173658627,0.009182095049282,2024-02-23,-0.0164166697516633,-0.0155394529496841,-1,2922.59,2993.95,2906.6,2903.7766666666666,2971.37,87.34999999999991,119.7464285714285,1,128515.0685174192,155209.8011505805,-0.016416669751663227
44460311,0,1.04364941,30.785077921,7645354357.105347,0.26259372,0.01970235,-15961.59068264044,72,0,-0.0164166697516633,76.0,0.002656864437021,0.0204575858298767,2024-02-24,0.024262725869862,0.0186166865443334,1,2993.5,3008.59,2907.05,2922.23,2922.59,101.53999999999996,123.78499999999993,1,128515.0685174192,158975.6140082128,0.024262725869862
122120845,0,1.07049224,31.687193252,8456779111.049257,0.27927301,0.02433013,2467.9159010057338,74,0,0.024262725869862,72.0,0.0160778541272565,0.0292732420014356,2024-02-25,0.040387506263571,0.0386416220980585,1,3114.4,3129.23,2984.73,2956.5044444444443,2993.5,144.5,130.75357142857138,1,128515.0685174192,165396.24261472456,0.040387506263571016
150967504,0,0.98771709,44.049515982,8244557649.869638,0.26795317,0.03021141,-15264.729684420745,72,-1,0.040387506263571,74.0,0.0286011947679985,0.010324965142967,2024-02-26,0.0211533521705626,0.0131310501192183,1,3180.28,3202.29,3038.88,3000.047777777778,3114.4,163.40999999999985,128.46428571428564,1,128515.0685174192,168894.92758244163,0.021153352170562467
178050890,0,1.01353292,52.078273471,7940579404.788086,0.25380584,0.05067896,-41297.36032639025,79,1,0.0211533521705626,72.0,0.0274291531207845,0.0112241057003741,2024-02-27,0.0207466009282202,0.0319283770641943,1,3246.26,3295.0,3170.0,3040.297777777778,3180.28,125.0,130.40357142857138,1,128515.0685174192,172398.9232437952,0.020746600928220227
346831765,1,0.99699581,65.493392699,7730523277.346566,0.23702983,0.04793476,46649.61167159933,82,1,0.0207466009282202,79.0,0.0287477632461616,0.0135076938723188,2024-02-28,0.0443433366397021,0.0228256709626719,1,3390.21,3501.0,3187.8,3089.557777777778,3246.26,313.1999999999998,140.62357142857135,1,128515.0685174192,180043.66673351702,0.04434333663970236
248184845,1,0.93390927,74.113151775,7897662806.926458,0.24498035,0.09250962,-10633.58109689143,80,1,0.0443433366397021,82.0,0.0173045875469017,0.0289138227291398,2024-02-29,-0.0131761749272169,-0.0067033094874662,-1,3345.54,3530.46,3304.0,3126.1277777777777,3390.21,226.46000000000004,148.82928571428565,1,128515.0685174192,177671.37988609864,-0.01317617492721701
125250370,1,0.96980312,58.406377546,7910847791.926931,0.23863597,0.06464054,-19836.51965821639,80,1,-0.0131761749272169,80.0,0.019652132510306,0.0296105199280524,2024-03-01,0.027789235818433,0.0131511413982932,1,3438.51,3456.62,3344.75,3178.0733333333337,3345.54,111.86999999999989,148.1707142857142,1,128515.0685174192,182608.7317599398,0.027789235818432845
84836326,0,0.9344119,52.441171233,7881786914.874655,0.23947972,0.04902765,-34063.78573758114,80,-1,0.027789235818433,80.0,0.0038192081264903,0.02135475287289,2024-03-02,-0.0031554365117449,-0.0111265483203544,-1,3427.66,3467.67,3400.48,3228.7722222222224,3438.51,67.19000000000005,146.65785714285707,1,128515.0685174192,182032.52150038103,-0.003155436511745102
123031655,1,0.97248963,54.765290988,8098614371.841157,0.24186002,0.04454995,6256.869004247652,83,1,-0.0031554365117449,80.0,0.0146714559915085,0.0160007810138849,2024-03-03,0.0193805686678376,0.0096308535931867,1,3494.09,3497.8,3362.46,3292.2722222222224,3427.66,135.34000000000015,146.83928571428564,1,128515.0685174192,185560.41528309882,0.01938056866783766
253627003,1,0.97507991,86.436145511,8059845462.109188,0.23187053,0.07081858,-18249.40929852589,82,1,0.0193805686678376,83.0,0.0188205486040028,0.02170139515543,2024-03-04,0.0402365136559159,0.0119101892969179,1,3634.68,3649.45,3432.0,3363.514444444444,3494.09,217.44999999999982,153.1057142857142,1,128515.0685174192,193026.71946663468,0.04023651365591596
631957918,1,0.9418425,98.680928276,7895900276.153285,0.22970792,0.11831259,85501.25149442465,90,1,0.0402365136559159,82.0,0.0131152322240656,0.0307366605247879,2024-03-05,-0.0202713856515566,-0.0081740403225955,-1,3561.0,3833.53,3214.39,3413.136666666667,3634.68,619.1400000000003,185.6292857142857,1,128515.0685174192,189113.80039527168,-0.020271385651556728
389849906,1,0.9923564,83.456739429,8460616493.832517,0.22709203,0.05261299,63639.5746821342,75,1,-0.0202713856515566,90.0,0.0313194627748313,0.0477607706947236,2024-03-06,0.0739932603201347,0.0239407436034186,1,3824.49,3907.7,3505.21,3484.7155555555555,3561.0,402.4899999999998,203.4535714285714,1,128515.0685174192,203106.94705804903,0.07399326032013476
213601833,1,0.97692682,74.415996706,8594109228.977022,0.22815625,0.04093454,29677.64540341333,82,1,0.0739932603201347,75.0,0.0224316420796175,0.0477526108124074,2024-03-07,0.0135730515702747,0.0076638347685032,1,3876.4,3944.79,3738.01,3554.731111111111,3824.49,206.77999999999975,208.69428571428566,1,128515.0685174192,205863.728124749,0.013573051570274774
277306358,1,0.98297489,66.04749331,8874014067.189623,0.23458754,0.04924436,53381.30476564262,81,1,0.0135730515702747,82.0,0.0307881927743939,0.0376730355795277,2024-03-08,0.0047982664327725,0.0173177245026679,1,3895.0,4010.01,3829.08,3610.818888888889,3876.4,180.9300000000003,215.3785714285714,1,128515.0685174192,206851.5171411354,0.004798266432772591
82655947,1,0.95418075,59.055881981,9014993446.56772,0.23725389,0.04000162,-12953.867069826289,84,0,0.0047982664327725,81.0,0.0079491898692228,0.0048821902152351,2024-03-09,0.0054762516046213,-0.0026083167815798,-1,3916.33,3955.54,3880.06,3674.2400000000002,3895.0,75.48000000000002,213.51714285714283,1,128515.0685174192,207984.28809379792,0.005476251604621396
122872192,1,0.93209549,63.679788574,8925456037.254225,0.23655622,0.0512025,14997.627620568031,79,1,0.0054762516046213,84.0,0.0008552567689126,0.0074243885791888,2024-03-10,-0.0077087477306559,-0.0080486201567962,-1,3886.14,3977.0,3800.02,3723.976666666667,3916.33,176.98000000000002,215.83714285714285,1,128515.0685174192,206380.98968494273,-0.007708747730656107
288754230,1,0.96427847,72.310953858,9328120331.1903,0.23394919,0.07973797,-21651.905186016345,82,1,-0.0077087477306559,79.0,0.0152494255229072,0.0291026951953063,2024-03-11,0.0479807726947563,0.0026680053688253,1,4072.6,4111.24,3730.0,3795.6366666666663,3886.14,381.2399999999998,231.39642857142854,1,128515.0685174192,216283.30903953483,0.04798077269475631
247022212,1,0.96091265,64.385923989,9229114676.941416,0.23426029,0.07211862,94470.25030863844,81,1,0.0479807726947563,82.0,0.0062876990021767,0.0367512997050939,2024-03-12,-0.0214089279575701,-0.005568632147522,-1,3985.41,4100.0,3835.3,3850.227777777777,4072.6,264.6999999999998,241.37499999999997,1,128515.0685174192,211652.91525788253,-0.021408927957570212
166246414,1,0.95700137,64.569491149,9445644778.745344,0.23804958,0.0561382,-50435.46672712581,81,1,-0.0214089279575701,81.0,0.0109532599936625,0.0349293083301276,2024-03-13,0.0062879352438016,-0.0037135546061933,-1,4010.47,4092.87,3934.58,3891.982222222222,3985.41,158.28999999999996,230.30999999999997,1,128515.0685174192,212983.77508318596,0.006287935243801668
243637858,1,0.93550504,56.888536551,9669247070.082874,0.24990063,0.05531439,74965.77959001891,88,1,0.0062879352438016,81.0,-0.0155611260566124,0.0195910511350308,2024-03-14,-0.0315623854560687,-0.025707934955992,-1,3883.89,4017.49,3721.83,3927.8588888888885,4010.47,295.65999999999985,235.2528571428571,1,128515.0685174192,206261.4990781218,-0.03156238545606871
315686711,1,0.96778138,45.740465011,9025600124.287449,0.23914329,0.05854156,109853.06878632132,83,0,-0.0315623854560687,88.0,-0.0203449964198198,0.0231601146401094,2024-03-15,-0.0357605390471923,-0.011588723445452,-1,3745.0,3939.98,3567.11,3919.0266666666666,3883.89,372.8699999999999,253.89571428571426,1,128515.0685174192,198885.4766864062,-0.03576053904719223
144257148,1,0.94047121,37.414230291,8966683969.653448,0.25173021,0.05032366,14573.765497870743,81,-1,-0.0357605390471923,83.0,-0.0420760438152836,0.0147248657741853,2024-03-16,-0.05890520694259,-0.0389312510505867,-1,3524.4,3784.33,3471.01,3879.9155555555553,3745.0,313.3199999999997,271.4764285714285,0,187170.08652431777,187170.08652431777,-0.05890520694259016
139453368,1,0.99601314,32.275112489,9073183276.84652,0.24533654,0.04462894,30384.81191978167,79,1,-0.05890520694259,81.0,-0.0200913588285844,0.0485820871846438,2024-03-17,0.0343916695040291,0.0039150166503096,1,3645.61,3680.0,3413.01,3852.2055555555553,3524.4,266.9899999999998,280.87999999999994,0,187170.08652431777,187170.08652431777,0.0
149195012,1,0.95101986,40.439650375,9024732374.495838,0.25101715,0.03668779,28159.1282787096,77,0,0.0343916695040291,79.0,-0.0193819230271835,0.0482532927416173,2024-03-18,-0.0336322316429897,-0.0295005418619569,-1,3523.0,3646.3,3455.28,3808.502222222222,3645.61,191.01999999999998,278.99214285714277,-1,187170.08652431777,187170.08652431777,0.0
298016414,1,0.939215,44.977949993,8164211469.030313,0.2515227,0.02636578,46430.877989060944,79,-1,-0.0336322316429897,77.0,-0.0341465134275294,0.0687967655078408,2024-03-19,-0.1031989781436276,-0.0490426363131106,-1,3159.43,3550.6,3150.61,3727.756666666666,3523.0,399.9899999999998,263.3385714285713,-1,187170.08652431777,208708.60086318466,0.11507455458737814
371191274,1,0.98609234,38.891587035,8588191983.926337,0.23871382,0.0164548,-22082.546658523614,74,-1,-0.1031989781436276,79.0,-0.0077807947568741,0.1106328326289957,2024-03-20,0.1134888255159949,0.003283771032538,1,3517.99,3537.3,3058.01,3666.133333333333,3159.43,479.28999999999996,268.8242857142856,-1,187170.08652431777,187436.6370641109,-0.10192183604842542
185457660,1,0.97408467,33.968806911,8535986337.282093,0.23907357,0.01806805,6877.289209063863,78,1,0.1134888255159949,74.0,0.0011947712716176,0.1085597170961802,2024-03-21,-0.0067055335575142,-0.008839099167436,-1,3494.4,3590.4,3412.81,3611.5766666666664,3517.99,177.59000000000015,266.73928571428564,-1,187170.08652431777,188701.98455390666,0.006750801282051189
191088535,1,0.92405775,27.91071844,8314670803.791567,0.24388051,0.01968901,-19163.752485024044,75,0,-0.0067055335575142,78.0,0.0207840674049636,0.0824708041048818,2024-03-22,-0.0444310897435897,-0.0068342218385433,-1,3339.14,3544.42,3250.7,3536.9844444444443,3494.4,293.72000000000025,274.7957142857142,-1,187170.08652431777,197476.06114902985,0.04649700222212916
107051469,1,0.98215832,21.387739965,8273194295.942749,0.24361083,0.01833339,-31139.36374733603,73,1,-0.0444310897435897,75.0,-0.017804219482626,0.0231656594761152,2024-03-23,-0.0022760351467743,-0.0006928543478471,0,3331.54,3439.66,3272.36,3475.6122222222225,3339.14,167.29999999999973,281.3542857142856,-1,187170.08652431777,197926.54893087625,0.0022812273002874583
108534121,1,1.0405039,21.236141274,8561888570.393215,0.24334386,0.01880367,-5513.968486712081,74,1,-0.0022760351467743,73.0,-0.0029982785595894,0.0410764519305686,2024-03-24,0.0377122892115957,0.029983516016858,1,3457.18,3473.69,3301.02,3443.6322222222225,3331.54,172.67000000000007,281.04642857142846,-1,187170.08652431777,190733.55012616396,-0.03634175831168751
149620812,1,1.01493639,29.623241049,9052503118.42612,0.2468669,0.02622832,29622.829808328068,75,1,0.0377122892115957,74.0,0.0251032642045269,0.0237357804674815,2024-03-25,0.0398735385487594,0.030545190302911,1,3595.03,3665.79,3422.2,3451.48,3457.18,243.59000000000015,271.21428571428567,-1,187170.08652431777,183419.94776821652,-0.0383446035220848
133788527,1,1.01257422,34.984052996,9104407685.969522,0.24803391,0.04607947,-122958.65507685032,81,1,0.0398735385487594,75.0,0.0253575425307817,0.0232958227921413,2024-03-26,-0.0015132001680097,0.030633494171543,1,3589.59,3682.0,3545.31,3445.2555555555555,3595.03,136.69000000000005,262.07071428571425,-1,187170.08652431777,183697.91949085312,0.0015154934128966957
161982969,1,0.94561462,39.817196793,8984869227.415632,0.25043754,0.04742371,10656.217114132363,83,-1,-0.0015132001680097,81.0,0.0048044379300658,0.0323759244378968,2024-03-27,-0.023947024590552,-0.0108046521453165,-1,3503.63,3671.2,3460.05,3443.1033333333335,3589.59,211.14999999999964,265.8464285714285,-1,187170.08652431777,188204.86604612114,0.024534554162397137
113840785,1,0.99252098,37.886051029,9187999120.425953,0.25229324,0.05569457,-37218.56384051021,80,1,-0.023947024590552,83.0,-0.0027812304448852,0.0205611253288577,2024-03-28,0.017116533423906,0.009006142983023,1,3563.6,3615.5,3464.42,3488.011111111111,3503.63,151.07999999999993,255.51928571428564,-1,187170.08652431777,185037.6627077033,-0.016828488045796286
84512199,1,0.9446819,29.083964023,9144309367.79207,0.25561448,0.0353337,-27607.0101835524,79,1,0.017116533423906,80.0,-0.0068882720022317,0.0213948518742478,2024-03-29,-0.0138343248400493,-0.0129304953076477,-1,3514.3,3588.31,3477.07,3487.601111111111,3563.6,111.23999999999978,236.8314285714285,-1,187170.08652431777,187633.444732997,0.014028398258543628
55178204,1,0.96135023,25.026990671,9240327974.920267,0.25899828,0.02780283,-36714.27929389192,75,0,-0.0138343248400493,79.0,0.000613177173856,0.0155775097271377,2024-03-30,-0.0014426770622884,-0.0005863703181939,0,3509.23,3572.76,3490.1,3489.248888888889,3514.3,82.66000000000031,220.35571428571424,-1,187170.08652431777,187904.53028874466,0.001444761386401039
79431809,1,1.07841673,23.756563956,9731818144.018215,0.26308534,0.06515247,-27216.19775900472,75,0,-0.0014426770622884,75.0,0.0081859825483329,0.0281003748683188,2024-03-31,0.0398349495473366,0.031640203118602,1,3649.02,3659.89,3508.8,3523.68,3509.23,151.0899999999997,212.07714285714283,0,180706.11145599955,180706.11145599955,-0.038308915818493716
147498968,1,0.90980219,28.461218194,9421950973.438902,0.2641228,0.05804517,26968.78841599333,79,1,0.0398349495473366,75.0,-0.000156738873872,0.039364475614993,2024-04-01,-0.0388624891066642,-0.0156705233977622,-1,3507.21,3650.34,3417.2,3543.198888888889,3649.02,233.14000000000033,215.08571428571426,-1,180706.11145599955,180706.11145599955,0.0
201466910,1,0.88538256,41.928245505,8759935071.064411,0.26281919,0.0247846,23914.40647346736,79,0,-0.0388624891066642,79.0,-0.0212399958008283,0.054446381000423,2024-04-02,-0.0646924478431573,-0.0340749546504719,-1,3280.32,3509.21,3213.4,3523.547777777778,3507.21,295.80999999999995,207.6442857142857,-1,180706.11145599955,193205.01693724885,0.06916703248463563
107789682,1,0.94456341,35.65671527,8749297013.480043,0.26052518,0.01852726,18364.56359326921,71,1,-0.0646924478431573,79.0,-0.0312991141895952,0.0377476578715413,2024-04-03,0.0096575943810359,-0.0253557328375886,-1,3312.0,3370.66,3203.22,3492.1000000000004,3280.32,167.44000000000005,185.36928571428572,-1,180706.11145599955,191356.96894915344,-0.009565217391304226
116834915,1,1.00026272,31.514431465,8724273343.41173,0.25843635,0.0209698,-36339.03977950802,70,-1,0.0096575943810359,71.0,-0.0166541298980018,0.0416655235048627,2024-04-04,0.005072463768116,0.0030267143953305,1,3328.8,3449.38,3252.56,3463.1233333333334,3312.0,196.82000000000016,186.74285714285716,-1,180706.11145599955,190391.21640218582,-0.005046863734679219
115421689,1,0.95083834,23.332158093,8847729734.933725,0.26301013,0.01873701,4421.846879434481,79,0,0.005072463768116,70.0,0.0040688754272707,0.0061522144211916,2024-04-05,-0.0025234318673396,-0.0062783736733345,-1,3320.4,3351.51,3210.0,3442.7644444444445,3328.8,141.51000000000022,175.87071428571429,-1,180706.11145599955,190872.87108769914,0.0025298156848574394
50470591,1,0.9670198,16.084542564,8813853122.709946,0.25974952,0.01563464,-28170.578305910807,75,-1,-0.0025234318673396,79.0,0.0041685545439643,0.0062889415460403,2024-04-06,0.0099566317311166,-0.002041664123179,-1,3353.46,3401.13,3309.33,3419.415555555556,3320.4,91.80000000000018,170.47785714285718,-1,180706.11145599955,188991.1557494636,-0.009858474530783146
63995732,1,1.01557274,18.607930808,9119345618.33582,0.25987187,0.02306733,31442.59056033177,78,1,0.0099566317311166,75.0,0.0126900711916628,0.0167483598064221,2024-04-07,0.0306370137112117,0.0171350826949115,1,3456.2,3461.6,3346.2,3412.9600000000005,3353.46,115.40000000000009,166.3871428571429,-1,180706.11145599955,183373.15003749673,-0.029726288987905747
144290165,1,1.04698871,27.299946961,10033639845.854477,0.2666864,0.03272487,38910.07129997912,76,1,0.0306370137112117,78.0,0.0366394457668127,0.0301357517534766,2024-04-08,0.06932469185811,0.0498181343785725,1,3695.8,3731.8,3407.63,3433.6900000000005,3456.2,324.1700000000001,172.14285714285717,0,171485.00491357653,171485.00491357653,-0.06483034796255216
170434017,1,0.92367996,29.80683749,9403715238.962534,0.26462494,0.02197826,-81203.29423024727,80,-1,0.06932469185811,76.0,0.0162399184157781,0.0615592078113034,2024-04-09,-0.0512419503219871,-0.0181198689350336,-1,3506.42,3728.0,3449.2,3417.8455555555556,3695.8,278.8000000000002,182.29357142857148,0,171485.00491357653,171485.00491357653,0.0
155918088,1,0.96699286,22.350673267,9354870066.509832,0.26075456,0.02402952,-15030.680043684726,78,1,-0.0512419503219871,80.0,0.0098092153418673,0.0602979896639553,2024-04-10,0.0113449044894793,0.0112299878335085,1,3546.2,3565.68,3413.01,3422.1777777777775,3506.42,152.66999999999962,178.1164285714286,1,171485.00491357653,171485.00491357653,0.0
111185957,1,0.95961692,22.956079294,9152219720.740036,0.25959365,0.0233681,-53952.76898513269,76,-1,0.0113449044894793,78.0,-0.0173023615824675,0.0316272842370503,2024-04-11,-0.0120100389148947,-0.0257443231187242,-1,3503.61,3620.8,3473.55,3446.987777777778,3546.2,147.25,177.84285714285718,1,171485.00491357653,169425.46333124355,-0.012010038914894827
220446270,1,0.86901578,32.16505669,8327423636.120352,0.25583492,0.02422661,2155.404911357328,79,0,-0.0120100389148947,76.0,-0.0255118170139018,0.0451480587291211,2024-04-12,-0.07587031661629,-0.040018069193496,-1,3237.79,3554.98,3062.19,3438.742222222222,3503.61,492.78999999999996,205.09642857142862,1,171485.00491357653,156571.09978544048,-0.07587031661628985
330182823,1,0.89439462,47.579524113,7262518117.185301,0.24017831,0.01185215,-2388.9027872678125,72,-1,-0.07587031661629,79.0,-0.0530627512732774,0.0356258025767023,2024-04-13,-0.0713078982886475,-0.0522894967901296,-1,3006.91,3302.64,2784.0,3402.976666666667,3237.79,518.6399999999999,236.23785714285717,0,145406.3437269986,145406.3437269986,-0.07130789828864759
175072088,1,0.96090543,14.997630017,7479043470.327086,0.23605984,0.00292708,3208.8704861481674,72,-1,-0.0713078982886475,72.0,-0.0325319177250406,0.0711497182017693,2024-04-14,0.0495824617298157,-0.029965758371865,-1,3156.0,3174.49,2905.2,3384.71,3006.91,269.28999999999996,244.68071428571434,-1,145406.3437269986,145406.3437269986,0.0
181942078,1,0.95027538,18.448168036,7364300466.299323,0.23770906,0.00837624,-31882.5808390812,74,0,0.0495824617298157,72.0,-0.0129674142141606,0.0605550082262532,2024-04-15,-0.0171768060836502,-0.0303893186986105,-1,3101.79,3279.54,3023.18,3356.746666666667,3156.0,256.3600000000001,246.33928571428575,-1,145406.3437269986,147947.6111543359,0.01747700521311879
