volume,sentiment,Taker Buy Sell Ratio,MVRV Ratio,Open Interest,Funding Rates,Estimated Leverage Ratio,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Datetime,Actual_Return,Predicted_Return,Signal,Price,high,low,MA_9,Prev_Close,TR,ATR_14,Position,Cash,Portfolio_Value,Daily_Return
47974235,0,0.93068555,1.94634973,9868389874.738544,0.0082431533333333,0.15602178,3802.9431912599975,70,-1,0.0169472753943553,71.0,0.0050400672492729,0.0478407731547619,2024-01-03,-0.0476297371363036,-0.0211306373181378,-1,42849.9,45581.8,40111.0,43034.74444444445,44992.9,5470.800000000003,1771.7642857142876,-1,138298.6597319464,138896.7181089398,0.05001178532505346
24313763,0,1.01590959,1.99116868,10209308823.046026,0.0087776033333333,0.15651374,3274.7280986499973,68,-1,-0.0476297371363036,70.0,6.347414738181248e-05,0.0418863038110777,2024-01-04,0.0308728841840937,0.0184628838618743,1,44172.8,44848.0,42632.8,43215.444444444445,42849.9,2215.199999999997,1777.6428571428587,0,134736.99836316146,134736.99836316146,-0.029948293972761664
27655211,0,0.98775748,1.98832421,9820375035.399014,0.0053826916666666,0.15079975,-586.2914046599981,72,1,0.0308728841840937,68.0,-0.0056618334818966,0.039532328808609,2024-01-05,-0.0002286474934802,-0.0097543503935312,-1,44162.7,44399.9,42320.8,43290.84444444445,44172.8,2079.0999999999985,1852.3928571428582,0,134736.99836316146,134736.99836316146,0.0
8745634,0,0.99607342,1.97896733,9921854899.548414,0.0019719666666666,0.15290341,2839.8905039599995,70,1,-0.0002286474934802,72.0,0.0088259415879355,0.0191944589807011,2024-01-06,-0.004166411926807,0.0055107130091497,1,43978.7,44221.3,43412.0,43442.333333333336,44162.7,809.3000000000029,1859.1071428571438,1,134736.99836316146,134736.99836316146,0.0
10803901,0,0.96937911,1.97617536,10023179372.742338,0.0052929516666666,0.15531865,-5904.152078320003,71,0,-0.004166411926807,70.0,-0.0018288322887138,0.0020698576155879,2024-01-07,-0.0010914374458544,-0.0050730625741567,-1,43930.7,44492.9,43599.7,43645.544444444444,43978.7,893.2000000000044,1817.1428571428582,1,134736.99836316146,134589.94135780586,-0.001091437445854604
33746388,0,1.04381436,2.10911403,10913579654.166458,0.0025352333333333,0.15779767,12603.4908335,71,0,-0.0010914374458544,71.0,0.0214870162670177,0.0417983216315056,2024-01-08,0.0697188981737146,0.0423382331423467,1,46993.5,47324.4,43154.0,44181.07777777778,43930.7,4170.4000000000015,2036.7285714285729,1,134736.99836316146,143973.40377453697,0.0697188981737149
40151453,0,0.9930615,2.0664456,10355614055.811289,0.0118200983333333,0.15209661,4449.634689950006,76,0,0.0697188981737146,71.0,0.0167309987956823,0.0467009984458808,2024-01-09,-0.0184344643408131,-0.0002752703497743,0,46127.2,48038.3,44600.0,44605.72222222222,46993.5,3438.300000000003,2139.5214285714296,1,134736.99836316146,141319.33119662976,-0.018434464340813195
51257207,0,0.97452147,2.08766046,10274329658.87962,0.0085058883333333,0.14796946,12195.81633642,73,-1,-0.0184344643408131,76.0,0.0210360867073152,0.044792891591914,2024-01-10,0.0118238262890442,-0.0024562472731507,-1,46672.6,47732.7,44311.0,44875.666666666664,46127.2,3421.699999999997,2272.3428571428585,1,134736.99836316146,142990.26641998262,0.011823826289044215
44864426,0,0.98375521,2.06956211,10613297668.130898,0.0171115266666666,0.15390442,7117.179813419993,76,1,0.0118238262890442,73.0,-0.0044311199400003,0.0152542886118923,2024-01-11,-0.0066827217682323,-0.0020550220722056,-1,46360.7,49046.9,45607.8,45027.64444444444,46672.6,3439.0999999999985,2407.485714285715,1,134736.99836316146,142034.70225393245,-0.006682721768232369
36436504,0,0.91701191,1.91020157,10314334602.384232,0.0193130166666666,0.16113667,3307.064898790006,71,0,-0.0066827217682323,76.0,-0.0242155877402051,0.0473087197950452,2024-01-12,-0.0777878677414274,-0.0370503253365066,-1,42754.4,46547.4,41293.5,45017.03333333333,46360.7,5253.9000000000015,2646.592857142858,0,130986.12562031053,130986.12562031053,-0.07778786774142743
15368634,0,0.96563577,1.91291975,10308166533.930271,0.00295416,0.16097509,-4724.418289180001,64,1,-0.0777878677414274,71.0,-0.0275955174370497,0.0436686922830296,2024-01-13,0.0016840371985105,-0.0143204932169081,-1,42826.4,43251.9,42411.8,44867.43333333333,42754.4,840.0999999999985,2628.385714285715,-1,130986.12562031053,130986.12562031053,0.0
12402889,0,0.9118008,1.8622049,10254327074.287453,0.0096778233333333,0.16454849,-280.82826660000137,60,-1,0.0016840371985105,64.0,-0.0342791135714043,0.0402696910430095,2024-01-14,-0.0267335101712962,-0.0358083031874196,-1,41681.5,43065.7,41662.2,44591.74444444444,42826.4,1403.5,2661.2857142857147,-1,130986.12562031053,134584.029132005,0.027467821455561703
15463330,0,1.03378644,1.89726149,10050226246.707289,0.0132689133333333,0.1578656,4004.860132470007,52,-1,-0.0267335101712962,60.0,-0.0020064825539321,0.0231039011206328,2024-01-15,0.0190300253109891,0.0147639975605251,1,42474.7,43387.7,41661.0,44424.63333333333,41681.5,1726.699999999997,2637.1500000000005,-1,130986.12562031053,132070.71998779668,-0.018674646318867283
16608249,0,0.9870942,1.91594055,10072747643.381435,0.0096984,0.15632306,-7996.706327029999,64,-1,0.0190300253109891,52.0,0.0023912022262971,0.025308069245008,2024-01-16,0.0148770915391986,-0.0052680262109534,-1,43106.6,43565.8,41999.6,44333.066666666666,42474.7,1566.2000000000044,2623.392857142858,-1,130986.12562031053,130134.69422932142,-0.014659008133325435
13216114,0,0.98631523,1.89816128,10131465287.060167,0.0049878333333333,0.1585922,-946.3494325700012,60,0,0.0148770915391986,64.0,0.0083762929049867,0.0150006721894547,2024-01-17,-0.0087782381352276,-0.0033167440287201,-1,42728.2,43180.0,42157.3,43859.14444444444,43106.6,1022.6999999999971,2305.671428571429,-1,130986.12562031053,131287.16422095167,0.008855978019200572
20750366,0,0.90915911,1.83036751,10109215849.249329,0.0146275466666666,0.16350971,-1824.815451679999,63,1,-0.0087782381352276,60.0,-0.0092640377392014,0.0243876582544241,2024-01-18,-0.0338909666215754,-0.0259551582337513,-1,41280.1,42884.9,40600.7,43320.57777777777,42728.2,2284.2000000000044,2310.600000000001,-1,130986.12562031053,135892.6991520289,0.03507985688019177
23537157,0,1.01398298,1.84398136,9906722341.627476,0.0080111783333333,0.15864105,1746.7553906799876,51,0,-0.0338909666215754,63.0,-0.0114041151328065,0.0212956806374447,2024-01-19,0.0084568593583833,0.0071598810731337,1,41629.2,42159.0,40224.9,42760.2,41280.1,1934.0999999999985,2300.2428571428577,-1,130986.12562031053,134753.11104382662,-0.00838594063782161
5155929,0,0.98147891,1.84632173,9911270435.530136,0.0067626883333333,0.15842767,1483.828452470003,52,1,0.0084568593583833,51.0,-0.0082186024719898,0.0225619764163805,2024-01-20,0.0007782998472225,-0.010023785481722,-1,41661.6,41845.2,41426.1,42238.07777777778,41629.2,419.09999999999854,2272.371428571429,-1,130986.12562031053,134648.31428139264,-0.0007776945676593039
4058652,0,1.00589431,1.8403267,9912120711.948492,0.0053143066666666,0.15908039,-875.8274934599976,56,-1,0.0007782998472225,52.0,0.002287090180248,0.0055707819816911,2024-01-21,-0.0023738886648616,0.0045490399124342,1,41562.7,41863.2,41477.8,42105.66666666666,41661.6,385.3999999999942,2236.0999999999995,-1,130986.12562031053,134968.7149840041,0.002379537421774769
27226120,0,0.93445978,1.7506856,9531739190.987415,0.0084067616666666,0.1605141,3604.92905716,55,1,-0.0023738886648616,56.0,-0.0170145906413754,0.0281324992357354,2024-01-22,-0.0494481831064872,-0.0307903637337194,-1,39507.5,41672.4,39298.0,41736.899999999994,41562.7,2374.4000000000015,2107.8142857142852,-1,130986.12562031053,141989.8553506465,0.05202050243624634
20701112,0,0.99904494,1.76574344,9480610928.157034,0.0082157499999999,0.15819177,4208.014327109995,50,-1,-0.0494481831064872,55.0,-0.0142197515282462,0.0310492461917026,2024-01-23,0.00916281718661,0.0018930087107652,1,39869.5,40128.5,38504.2,41535.566666666666,39507.5,1624.300000000003,1978.2428571428568,-1,130986.12562031053,140700.64109822465,-0.009079622267648135
13796032,0,1.01846214,1.77071593,9675558108.735895,0.0086539583333333,0.16032201,3313.665114379997,48,0,0.00916281718661,50.0,-0.0117320875735632,0.0327265440139853,2024-01-24,0.0050891031991873,0.0089224179193935,1,40072.4,40544.7,39481.6,41268.64444444444,39869.5,1063.0999999999985,1809.7714285714283,-1,130986.12562031053,139988.2265665562,-0.005063335362993082
10349284,0,0.98652166,1.76387033,9777518936.0,0.0089431333333333,0.16239364,7001.749564190002,52,0,0.0050891031991873,48.0,0.0036493002204994,0.0063569080616195,2024-01-25,-0.003304019724299,-0.0023705809194283,-1,39940.0,40289.1,39522.4,40916.8,40072.4,766.6999999999971,1618.885714285714,-1,130986.12562031053,140452.2836821649,0.003314972458688059
20326621,0,1.06071646,1.8446154,10305868433.771645,0.0113660916666666,0.16361205,-5144.416858419994,49,-1,-0.003304019724299,52.0,0.0161441848938994,0.0267478781404757,2024-01-26,0.0466474712068101,0.0260922659279688,1,41803.1,42234.9,39793.3,40814.01111111111,39940.0,2441.5999999999985,1418.0071428571423,0,134192.54099015784,134192.54099015784,-0.04456846501814449
7713472,0,0.97540518,1.85742684,10201712357.092571,0.0070725633333333,0.16086103,-87.90956107000238,55,1,0.0466474712068101,49.0,0.0168782589223332,0.0263195713109559,2024-01-27,0.0072913252844886,-0.0073534598308517,-1,42107.9,42192.9,41358.5,40905.98888888889,41803.1,834.4000000000015,1417.5999999999997,0,134192.54099015784,134192.54099015784,0.0
13462081,0,1.0051696,1.852783,9950632810.597706,0.0065374133333333,0.15731633,-193.7013460199996,54,-1,0.0072913252844886,55.0,0.0173787614578733,0.0257520387047295,2024-01-28,-0.0018025121176786,0.0084892613920519,1,42032.0,42840.0,41608.4,40950.74444444445,42107.9,1231.5999999999985,1405.321428571428,1,134192.54099015784,134192.54099015784,0.0
14655551,0,1.04034271,1.90711226,10358204438.268637,0.008988685,0.15891406,1103.4394219499954,55,0,-0.0018025121176786,54.0,0.0118386451198083,0.016394816050974,2024-01-29,0.0300271221926151,0.0221179837284833,1,43294.1,43380.0,41794.2,41132.13333333333,42032.0,1585.800000000003,1395.2571428571428,1,134192.54099015784,138221.95681580683,0.030027122192615163
16241632,0,0.97648427,1.88665818,10124063898.970695,0.007405845,0.15697663,-9380.452268320005,61,0,0.0300271221926151,55.0,0.0066834286969457,0.0204657278426663,2024-01-30,-0.0081743239840994,-0.0084693962214597,-1,42940.2,43883.8,42666.0,41285.18888888889,43294.1,1217.800000000003,1370.3714285714284,1,134192.54099015784,137092.0857590782,-0.008174323984099563
17456292,0,1.00252286,1.88898258,10128244229.789265,0.00593735,0.15654982,-4486.425093109996,63,1,-0.0081743239840994,61.0,0.0082227805617525,0.0196663744032356,2024-02-01,0.002815543476742,0.014206639804585,1,43061.1,43271.3,41842.3,41680.03333333334,42940.2,1429.0,1399.392857142857,1,134192.54099015784,137478.07448685015,0.002815543476742066
11616035,0,0.99358159,1.89240547,10106007808.391096,0.00882199,0.15618758,-6466.68154351,63,1,0.002815543476742,63.0,-0.0009850730187676,0.0062294806668992,2024-02-02,0.0024035614510544,0.0007570693145014,0,43164.6,43454.3,42507.5,42046.15555555556,43061.1,946.8000000000029,1303.8642857142856,1,134192.54099015784,137808.51148705193,0.00240356145105447
4556187,0,0.94627174,1.88432497,10175490573.416534,0.0077381683333333,0.15796152,-749.8055118000011,60,-1,0.0024035614510544,63.0,0.0003751575485959,0.0038755637280226,2024-02-03,-0.0040936322820087,-0.0079398938797486,-1,42987.9,43346.0,42855.0,42370.100000000006,43164.6,491.0,1200.7857142857142,1,134192.54099015784,137244.37411569298,-0.004093632282008652
6753723,0,0.94113391,1.86502057,10108884063.318632,0.00530237,0.15840533,2128.279370440003,60,-1,-0.0040936322820087,60.0,-0.0039899025529972,0.0063422353739993,2024-02-04,-0.0102796368280376,-0.0107094075762769,-1,42546.0,43091.9,42134.3,42659.65555555556,42987.9,957.5999999999985,1239.25,1,134192.54099015784,135833.5517930923,-0.010279636828037786
12399810,0,1.00371652,1.86734412,10415330232.99112,0.01016978,0.16272005,462.1305251500016,60,1,-0.0102796368280376,60.0,-0.0039613994857019,0.0063853807104993,2024-02-05,0.0024890706529403,0.0075047242737141,1,42651.9,43552.6,42222.0,42753.96666666667,42546.0,1330.5999999999985,1306.764285714286,1,134192.54099015784,136171.65110054513,0.0024890706529401285
10068795,0,0.99170223,1.88415746,10603714178.96485,0.010340455,0.16386301,-785.7285153999983,64,1,0.0024890706529403,60.0,0.0006863121420645,0.0101849407081113,2024-02-06,0.0098495026012908,-0.0005825728133143,0,43072.0,43358.5,42516.0,42861.08888888889,42651.9,842.5,1197.3428571428574,1,134192.54099015784,137512.874132282,0.009849502601290805
14881971,0,1.07539372,1.93684668,11180871013.53896,0.0083464416666666,0.16863091,-4849.735566880001,62,1,0.0098495026012908,64.0,0.0139336229817223,0.0139426951017004,2024-02-07,0.029462295690936,0.0273385786600942,1,44341.0,44392.7,42737.5,43117.64444444444,43072.0,1655.199999999997,1199.5499999999997,1,134192.54099015784,141564.3190912778,0.02946229569093628
19205726,0,1.02405916,1.97609296,11728835689.1927,0.0129947666666666,0.17381423,188.61320568999508,66,1,0.029462295690936,62.0,0.0203432823502373,0.0098784057520554,2024-02-08,0.0217180487584853,0.024512316579715,1,45304.0,45636.1,44331.8,43340.96666666667,44341.0,1304.2999999999956,1216.778571428571,1,134192.54099015784,144638.81987576396,0.021718048758485375
32761711,0,1.05050471,2.05336435,11694258315.00625,0.0081208116666666,0.16677704,315.8824544399977,72,1,0.0217180487584853,66.0,0.0305901931024235,0.0094865149802432,2024-02-09,0.0405902348578492,0.0357648519706173,1,47142.9,48233.2,45253.1,43807.933333333334,45304.0,2980.0999999999985,1374.8785714285711,1,134192.54099015784,150509.74354408335,0.04059023485784907
10343496,0,1.03417263,2.07818948,12079551248.49015,0.00624903,0.17000641,-309.3972450700021,74,1,0.0405902348578492,72.0,0.0251532622706458,0.0140382163294979,2024-02-10,0.013151503195603,0.0261872154921489,1,47762.9,48184.1,46855.6,44330.35555555556,47142.9,1328.5,1295.3714285714284,1,134192.54099015784,152489.1729172728,0.01315150319560332
15437081,0,1.01090002,2.10023283,12501360389.885468,0.0140743483333333,0.17346961,4623.119867780002,71,1,0.013151503195603,74.0,0.0219386543424096,0.0161617209444027,2024-02-11,0.0120742249737766,0.0217975254691939,1,48339.6,48624.7,47575.4,44905.35555555556,47762.9,1049.2999999999956,1310.7214285714279,1,134192.54099015784,154330.36149714107,0.012074224973776637
30741790,0,1.04857043,2.16527399,13312728702.399033,0.0130633316666666,0.17883175,6576.411437300005,70,1,0.0120742249737766,71.0,0.0196464293554804,0.0121943943411396,2024-02-12,0.0337135598970617,0.0351008232464878,1,49969.3,50451.6,47721.4,45681.06666666667,48339.6,2730.199999999997,1417.764285714285,1,134192.54099015784,159533.38738341013,0.03371355989706171
29008611,0,0.96828685,2.15169768,12797178984.506466,0.0132863833333333,0.17351997,-4876.6758632400015,79,1,0.0337135598970617,70.0,0.013745663561069,0.0191868569232432,2024-02-13,-0.0045507941876312,-0.0057612139277874,-1,49741.9,50450.9,48333.6,46480.61111111111,49969.3,2117.300000000003,1455.7285714285706,1,134192.54099015784,158807.38377137258,-0.0045507941876312685
31789648,0,1.04484617,2.23294282,13583535019.54952,0.0126874116666666,0.17640175,-11608.72437345999,74,1,-0.0045507941876312,79.0,0.0239215589247825,0.0250550766400595,2024-02-14,0.0426019110649171,0.0370126897399877,1,51861.0,52134.9,49252.4,47503.84444444445,49741.9,2882.5,1574.6357142857134,1,134192.54099015784,165572.88181125277,0.042601911064917175
32680349,0,0.97565167,2.23154657,13286262472.69389,0.0128488366666666,0.17314768,-57.8924215099978,72,1,0.0426019110649171,74.0,0.0133913664884526,0.0255162058298876,2024-02-15,0.0021229825880719,-0.0040090566665637,-1,51971.1,52860.0,51406.0,48492.63333333333,51861.0,1454.0,1576.4214285714277,1,134192.54099015784,165924.39015639492,0.0021229825880717534
19542026,0,0.98878535,2.23751781,13322716410.759676,0.0203032616666666,0.17327309,-6033.705719050005,72,0,0.0021229825880719,72.0,0.0163013798087069,0.0228001208953094,2024-02-16,0.0041792457731317,0.0057169021905292,1,52188.3,52664.0,51659.1,49364.555555555555,51971.1,1004.9000000000015,1580.5714285714275,1,134192.54099015784,166617.8289626155,0.004179245773131779
16847277,0,0.98888315,2.2143152,13357606393.659485,0.0106307566666666,0.17550868,3037.397516159999,76,1,0.0041792457731317,72.0,-0.001032782032352,0.0073192907534729,2024-02-17,-0.0094005744582599,0.00237293090553,1,51697.7,52236.8,50677.4,50074.96666666667,52188.3,1559.4000000000015,1656.8857142857134,1,134192.54099015784,165051.52565537882,-0.009400574458259814
12421467,0,0.98776386,2.23360999,13194384096.421017,0.0158704766666666,0.17149156,2898.3580904500013,72,0,-0.0094005744582599,76.0,0.0013821976350646,0.0096918377873555,2024-02-18,0.0093679215903221,0.0020291000533811,1,52182.0,52469.0,51214.2,50634.86666666667,51697.7,1254.800000000003,1678.1142857142852,1,134192.54099015784,166597.71540608146,0.009367921590322181
17101169,0,0.97045739,2.21046179,13346459767.148304,0.0199831683333333,0.1746243,-11698.353461499995,75,0,0.0093679215903221,72.0,-0.0023264975914729,0.0102017049218406,2024-02-19,-0.0069468399064811,-0.0049893069595405,-1,51819.5,52558.1,51705.0,51085.600000000006,52182.0,853.0999999999985,1644.0071428571423,1,134192.54099015784,165440.38774836992,-0.006946839906481039
33136948,0,0.97241721,2.22820122,13087797529.723248,0.0107790866666666,0.16993558,-2695.470099220001,72,1,-0.0069468399064811,75.0,0.004014314060124,0.0094934868963802,2024-02-20,0.0096218604965312,2.1915073772297508e-05,0,52318.1,53095.5,50800.0,51527.65555555555,51819.5,2295.5,1747.7928571428565,1,134192.54099015784,167032.23207977676,0.009621860496531243
32735283,0,0.96021887,2.20806859,13076069464.2032,0.0122361133333333,0.17060464,97.6935872200047,78,1,0.0096218604965312,72.0,-0.0017976443160059,0.0099054551418099,2024-02-21,-0.0080679535380681,-0.0062617788698615,-1,51896.0,52424.0,50571.0,51741.73333333333,52318.1,1853.0,1761.9214285714281,1,134192.54099015784,165684.62379199732,-0.008067953538068107
22158061,0,0.96848852,2.1784303,12757006972.629736,0.0193452533333333,0.16846707,7525.46654858,74,1,-0.0080679535380681,78.0,-0.003310200172676,0.0113290271015471,2024-02-22,-0.0114845074764914,-0.0040198875742999,-1,51300.0,52100.7,50956.5,51914.85555555555,51896.0,1144.199999999997,1750.485714285714,1,134192.54099015784,163781.81749131845,-0.011484507476491435
18586917,0,0.92102705,2.15254728,12946912208.913568,0.0090982516666666,0.17264555,-6671.61100515,76,1,-0.0114845074764914,74.0,-0.0100399041588492,0.0017682707901067,2024-02-23,-0.0105672514619882,-0.0182632833967053,-1,50757.9,51542.0,50535.8,51792.288888888885,51300.0,1006.1999999999971,1609.4928571428568,1,134192.54099015784,162051.09384098623,-0.010567251461988225
8572083,0,1.04068229,2.18628467,13120323008.306046,0.0150045333333333,0.17207713,817.2341924399989,72,0,-0.0105672514619882,76.0,-0.0018565318569355,0.0158883966011315,2024-02-24,0.0164821633676728,0.0176941620256658,1,51594.5,51751.9,50608.0,51750.444444444445,50757.9,1143.9000000000015,1596.3071428571425,1,134192.54099015784,164722.04644358341,0.01648216336767261
10359059,0,1.01051308,2.19178319,12956451166.841576,0.0180819433333333,0.16928873,1178.567744439999,74,0,0.0164821633676728,72.0,0.0030628388834587,0.0135259390558649,2024-02-25,0.0032736047446917,0.0131040460084461,1,51763.4,52022.0,51304.1,51703.23333333334,51594.5,717.9000000000015,1572.6357142857144,1,134192.54099015784,165261.28131637647,0.0032736047446917382
34645491,0,1.08849773,2.30483681,13791206250.05823,0.0171616016666666,0.17187128,-3718.761324760009,72,-1,0.0032736047446917,74.0,0.0246018469105427,0.0263439129901754,2024-02-26,0.0540497726192636,0.0370603798943959,1,54561.2,54998.8,50919.0,52021.399999999994,51763.4,4079.800000000003,1669.035714285715,1,134192.54099015784,174193.6159942948,0.054049772619263914
40984270,0,1.04238303,2.39957713,13767402338.407764,0.0436301883333333,0.16420379,-5223.924686020007,79,1,0.0540497726192636,72.0,0.0346988473923486,0.0274571786950024,2024-02-27,0.0467731648130906,0.0407698406240655,1,57113.2,57704.4,54540.0,52569.31111111111,54561.2,3164.4000000000015,1743.8285714285719,1,134192.54099015784,182341.2027045842,0.046773164813090684
95386249,1,1.02708418,2.59183556,14242631319.201824,0.0481849566666666,0.15469268,9155.356053120006,82,1,0.0467731648130906,79.0,0.0653078482158329,0.0260565466223844,2024-02-28,0.0951006072151445,0.0491345589500516,1,62544.7,64397.6,56760.0,53761.0,57113.2,7637.5999999999985,2083.4785714285717,1,134192.54099015784,199681.96180212992,0.09510060721514457
63577491,1,0.9746355,2.52259136,13912492710.357315,0.064709255,0.15426678,6866.468833410007,80,1,0.0951006072151445,82.0,0.040370340515793,0.0581964477729043,2024-02-29,-0.020762750480856,0.0027845006985336,1,61246.1,63790.4,60480.0,54753.0,62544.7,3310.4000000000015,2216.0785714285716,1,134192.54099015784,195536.01505370447,-0.020762750480856074
30754794,1,0.98742505,2.55607737,14329230660.87094,0.045899185,0.15604478,-13463.109340980009,80,1,-0.020762750480856,80.0,0.0314235181632458,0.0587801720768237,2024-03-01,0.019932697755449,0.0092139430424945,1,62466.9,63230.7,60888.0,55927.544444444444,61246.1,2342.699999999997,2311.6357142857146,1,134192.54099015784,199433.57534207485,0.019932697755448814
17729079,0,0.94697576,2.53736835,14179858028.800856,0.033925295,0.15528255,2281.200597059993,80,-1,0.019932697755449,80.0,-0.0022025041560288,0.0205819121408421,2024-03-02,-0.0057774597426797,-0.015860103721518,-1,62106.0,62548.9,61688.0,57128.211111111115,62466.9,860.9000000000015,2261.7428571428572,1,134192.54099015784,198281.35588919735,-0.005777459742679625
24528327,1,1.01441651,2.57913652,14774048338.734756,0.0397357433333333,0.15892925,1073.7702958500013,83,1,-0.0057774597426797,80.0,0.0105552078275907,0.0141962643562586,2024-03-03,0.0175103854700029,0.0249082159740365,1,63193.5,63350.0,61425.6,58509.944444444445,62106.0,1924.4000000000015,2309.5714285714284,1,134192.54099015784,201753.33886233202,0.017510385470002943
75639088,1,1.01361314,2.77067786,16602081839.426851,0.0689075183333333,0.16508187,3799.7253358000016,82,1,0.0175103854700029,83.0,0.0311801300342049,0.0453643711576121,2024-03-04,0.0818074643752917,0.0398457727861816,1,68363.2,68663.1,62185.7,60373.13333333333,63193.5,6477.400000000009,2711.3071428571434,1,134192.54099015784,218258.26794390837,0.08180746437529152
162443239,1,0.93640244,2.56407831,14918323522.280636,0.0743639,0.15792272,13046.198739760002,90,1,0.0818074643752917,82.0,0.0108449479278512,0.0745191453211582,2024-03-05,-0.0667830060617408,-0.032416062685865,-1,63797.7,69425.0,59237.2,61710.27777777778,68363.2,10187.800000000003,3275.042857142858,1,134192.54099015784,203682.3247127853,-0.0667830060617407
73648796,1,0.98878952,2.61854635,15266967989.697245,0.03564234,0.15540959,-8365.644876050006,75,1,-0.0667830060617408,90.0,0.0174349330469616,0.076257210371555,2024-03-06,0.0372803408273341,0.0147636249306315,1,66176.1,67734.9,62862.2,63000.822222222225,63797.7,4872.699999999997,3490.735714285715,1,134192.54099015784,211275.67119858167,0.03728034082733411
38089058,1,0.99106668,2.62763121,15502315634.202309,0.0289244816666666,0.15633185,1427.4571338800015,82,1,0.0372803408273341,75.0,-0.0056791466245297,0.0543526330318594,2024-03-07,0.0124652253608175,-0.0023050626849021,-1,67001.0,68138.1,65608.5,64099.46666666666,66176.1,2529.600000000006,3589.6928571428584,1,134192.54099015784,213909.27005332996,0.012465225360817511
68411980,1,1.02087973,2.66768783,15673631451.362768,0.032571575,0.1550497,-4687.706744419993,81,1,0.0124652253608175,82.0,0.0230519080818313,0.012802118822085,2024-03-08,0.0194101580573424,0.0352741134336746,1,68301.5,70485.1,66151.6,64739.11111111111,67001.0,4333.5,3827.3571428571445,1,134192.54099015784,218061.28279499587,0.019410158057342475
12875921,1,0.92782595,2.66637462,15725036212.83929,0.020884005,0.15541603,1063.697145160004,84,0,0.0194101580573424,81.0,0.0116734210353381,0.0081614971467629,2024-03-09,0.0031448796878545,-0.0052067153477321,-1,68516.3,68744.6,68059.1,65546.91111111111,68301.5,685.5,3794.6142857142872,1,134192.54099015784,218747.05929396534,0.003144879687854374
34479630,1,0.98940537,2.6841628,16601530061.996656,0.0537259166666666,0.16238831,2767.3657373199967,79,1,0.0031448796878545,84.0,0.0102009192589268,0.0083436814592665,2024-03-10,0.0080477200315836,0.0092041137048335,1,69067.7,70190.0,68275.6,66280.33333333333,68516.3,1914.3999999999942,3880.0785714285726,1,134192.54099015784,220507.4743848954,0.008047720031583605
71374114,1,1.01074556,2.77948811,17950314331.58725,0.0822416516666666,0.16774498,11898.761275790006,82,1,0.0080477200315836,79.0,0.0188290962810992,0.0230506000843384,2024-03-11,0.0452946891238597,0.032356551779557,1,72196.1,72930.0,67103.0,67401.45555555556,69067.7,5827.0,4004.8785714285723,1,134192.54099015784,230495.2918866467,0.0452946891238597
72582561,1,0.96737835,2.74012383,17692282373.04003,0.0676072216666666,0.16684974,5743.516574189998,81,1,0.0452946891238597,82.0,0.0146961488945954,0.0278754381576714,2024-03-12,-0.0092539624716571,0.0015045570431101,1,71528.0,73245.5,68709.1,68327.5111111111,72196.1,4536.399999999994,4102.878571428571,1,134192.54099015784,228362.29710563403,-0.009253962471657107
44340949,1,1.01154045,2.75253304,17877259569.872868,0.03768907,0.16557406,68.48099301000184,81,1,-0.0092539624716571,81.0,0.0194409699510622,0.027385091149582,2024-03-13,0.0222821832009842,0.0266695723919761,1,73121.8,73775.3,71412.5,68856.24444444446,71528.0,2362.800000000003,3726.1071428571436,1,134192.54099015784,233450.70764593937,0.022282183200984296
72721674,1,0.97389729,2.67606351,18275465879.680748,0.0434640866666666,0.17432365,-16056.47551553999,88,1,0.0222821832009842,81.0,-0.0034205624472878,0.0233393507324668,2024-03-14,-0.0232899080711908,-0.0076499128044284,-1,71418.8,73915.3,68596.3,69703.03333333333,73121.8,5319.0,3869.5785714285716,1,134192.54099015784,228013.66212571104,-0.02328990807119069
84420139,1,0.95163786,2.60117968,16594648857.783075,0.0244563483333333,0.16256701,-7782.057939849998,83,0,-0.0232899080711908,88.0,-0.008994226081276,0.0271194155590165,2024-03-15,-0.0259749533736215,-0.0220959055947114,-1,69563.7,72500.0,65600.3,70079.43333333333,71418.8,6899.699999999997,4195.078571428572,1,134192.54099015784,222091.01788344694,-0.025974953373621767
39801830,1,0.90064628,2.44087054,15738830732.645254,0.0198764066666666,0.16384994,7058.545616439995,81,-1,-0.0259749533736215,83.0,-0.0367660434109958,0.0210588707603034,2024-03-16,-0.0610332687881753,-0.032087804691575,-1,65318.0,70109.7,64754.2,69892.43333333333,69563.7,5355.5,4516.121428571429,0,208536.07709352707,208536.07709352707,-0.06103326878817528
38327023,1,1.00918719,2.55002698,16367999821.569744,0.0284978616666666,0.16252991,-10606.56800482,79,1,-0.0610332687881753,81.0,-0.0132541466628098,0.055249003717836,2024-03-17,0.0472457821733671,0.0199364708547907,1,68404.0,68930.0,64576.4,69903.82222222222,65318.0,4353.5999999999985,4689.635714285714,0,208536.07709352707,208536.07709352707,0.0
42322845,1,0.98273053,2.51636268,16243352946.270218,0.0187060316666666,0.16343639,-2586.905630580004,77,0,0.0472457821733671,79.0,-0.0083197826364897,0.0541958391741227,2024-03-18,-0.011171861294661,-0.0098902706179179,-1,67639.8,68990.8,66573.7,69806.43333333333,68404.0,2417.100000000006,4399.614285714286,-1,208536.07709352707,208536.07709352707,0.0
