volume,sentiment,Taker Buy Sell Ratio,MVRV Ratio,Open Interest,Funding Rates,Estimated Leverage Ratio,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Datetime,Actual_Return,Predicted_Return,Signal
39283531,1,0.98016653,2.40632715,15900017867.110603,0.0047829383333333,0.16041183,4685.390446509999,79,0,0.0386466981947684,70.0,0.011948152779565716,0.02450893072956505,2024-04-05,-0.0095299845499178,-0.0005979094010040225,Hold
16887418,1,1.05355826,2.44044788,16320899495.926111,0.0067822199999999,0.16224043,-68.77093097000034,75,-1,-0.0095299845499178,79.0,0.015131219196550147,0.024108768196853165,2024-04-06,0.0162769439447998,0.02680945020854119,Buy
22134730,1,1.04102576,2.4552676,16787099611.139223,0.0110817633333333,0.16553671,2185.1212162599986,78,1,0.0162769439447998,75.0,0.004260205576136214,0.012994546468988953,2024-04-07,0.0060336573335266,0.022396827525488164,Buy
36158254,1,1.05801999,2.5298705,17865700714.40222,0.01635868,0.17041781,2799.7813475000003,76,1,0.0060336573335266,78.0,0.01844496802832708,0.01362530667853339,2024-04-08,0.0330243028066548,0.03370425510941444,Buy
42381850,1,0.92021911,2.43858125,17259620360.60484,0.008941675,0.1702057,7924.10445436,80,-1,0.0330243028066548,76.0,0.0013678226617996475,0.034228740131506515,2024-04-09,-0.0349544921547825,-0.024883209181981485,Sell
43946005,1,0.98819895,2.48994347,17124994070.36184,0.0077820066666666,0.16556129,-7331.978051680002,78,1,-0.0349544921547825,80.0,0.00651151492789268,0.03637276748506347,2024-04-10,0.0214647341318057,0.007984592381349125,Buy
34808035,1,0.9812964,2.46523506,17080717027.793846,0.0091730033333333,0.16674,-1610.8871050300004,76,-1,0.0214647341318057,78.0,-0.0073448586110432855,0.028228747762767757,2024-04-11,-0.0085448178101531,-0.006513530281541843,Sell
59781677,1,0.92890977,2.36097457,16725941155.282513,0.0088730016666666,0.16993425,-1288.971370680003,79,0,-0.0085448178101531,76.0,-0.009462331052932418,0.031395878445410995,2024-04-12,-0.0413069094804499,-0.028021794692549427,Sell
78525044,1,0.92425417,2.25052563,14285961461.180788,0.00902653,0.15225406,268.80620081000234,72,-1,-0.0413069094804499,79.0,-0.03229302950965759,0.02076449039278481,2024-04-13,-0.0470273612383698,-0.03077786947085136,Sell
49424131,1,0.98614654,2.31194058,14679843694.949314,0.0185997533333333,0.1521685,1900.62737753,72,-1,-0.0470273612383698,72.0,-0.020584564714832217,0.04094623067753817,2024-04-14,0.026580576574323,-0.008257994353112972,Sell
49493264,1,0.95663144,2.23029453,14616158719.46499,0.0062507133333333,0.15717969,-4691.927740070001,74,0,0.026580576574323,72.0,-0.018238866625126488,0.039335424386798164,2024-04-15,-0.0342698152113327,-0.03332882125174788,Sell
41938556,1,0.99449061,2.24091735,14137855736.46118,0.012308555,0.1509801,-4436.697683730003,65,-1,-0.0342698152113327,74.0,-0.0004909786340401203,0.030974719734623027,2024-04-16,0.0062163027348893,0.005375791487005604,Buy
47406097,1,0.95880133,2.15261693,14037740429.8557,0.006336405,0.15603336,6223.962841829991,67,0,0.0062163027348893,65.0,-0.022744454750249287,0.02525423209342722,2024-04-17,-0.0401798517743045,-0.02434147307187799,Sell
35588114,1,1.01514218,2.22817769,14278148802.305996,0.0032666716666666,0.15366265,-5556.622465630004,57,-1,-0.0401798517743045,67.0,0.0008056598114183494,0.03856590785347343,2024-04-18,0.0363805284736702,0.019061459654499707,Buy
58378950,1,1.00223523,2.23692844,14116037372.107702,-0.0003920416666666,0.15119289,2344.356786830001,66,-1,0.0363805284736702,57.0,0.0005700526619066825,0.03851845560611994,2024-04-19,0.0055094812863543,0.0059034240748573165,Buy
20139086,1,1.02019768,2.27600024,14561961590.370718,-0.0044504366666666,0.15342478,311.7491552800002,66,1,0.0055094812863543,66.0,0.01973040891219635,0.015578225788114373,2024-04-20,0.0173012169765645,0.02322455336296693,Buy
17360172,1,1.00551516,2.27479097,14545434361.15425,0.0033190166666666,0.1531952,1424.7036220699993,72,1,0.0173012169765645,66.0,0.007632316635055158,0.00880162373109152,2024-04-21,8.62516422466264e-05,0.012719420415512916,Buy
27197678,1,1.02845763,2.33797174,15278142715.142685,0.0043435883333333,0.15681682,-2843.5550274499983,73,1,8.62516422466264e-05,72.0,0.015385870291848189,0.01443754861075623,2024-04-22,0.0287701422567334,0.026999693987949457,Buy
18760532,1,0.96674367,2.32217704,15044169503.07574,-0.000224545,0.15571739,-1490.3787167000046,71,1,0.0287701422567334,73.0,0.007633269024210959,0.018552749977433915,2024-04-23,-0.0059565868263472,-0.003538684867122587,Sell
29256082,1,0.93208535,2.23582385,15075984522.098385,0.0063122233333333,0.16014483,8988.63384889,72,0,-0.0059565868263472,71.0,-0.0032590937683996506,0.03076929942852459,2024-04-24,-0.0325908367355852,-0.01862307181874498,Sell
24022423,0,0.98750802,2.2430153,14779173540.669275,0.0049542433333333,0.15640253,4670.918468759999,72,-1,-0.0325908367355852,72.0,-0.01171948791873665,0.018669352199232308,2024-04-25,0.0033889598057224,-0.005177504775518192,Sell
20231218,0,0.99484636,2.21707623,14647252963.277931,0.0044163816666666,0.15670726,-5110.552444339999,70,0,0.0033889598057224,72.0,-0.013507610233737519,0.01808929350892012,2024-04-26,-0.0113209537713498,-0.005687679075472224,Sell
17939890,0,0.94431532,2.20589668,14882905071.954542,0.004349545,0.1600518,723.4659022600026,67,0,-0.0113209537713498,70.0,-0.004452783518258217,0.007403125877256858,2024-04-27,-0.0054263565891473,-0.008481540613472555,Sell
12546182,0,0.95896947,2.19139454,14488834014.441776,0.0070431883333333,0.15621726,3842.3100046599975,65,-1,-0.0054263565891473,67.0,-0.007244364854798883,0.003537295422010683,2024-04-28,-0.0049857842038996,-0.007942087125925479,Sell
24279722,0,0.98294817,2.21624599,14797725515.518814,0.0024891366666666,0.15729335,4879.2000744499965,67,-1,-0.0049857842038996,65.0,0.0006198269414296823,0.010093154382242092,2024-04-29,0.0122716216173359,-0.0026673714593103606,Sell
42312558,0,0.94268649,2.10401666,14880385880.615686,0.0088553283333333,0.1657873,6919.124837389994,67,1,0.0122716216173359,67.0,-0.014458377168792653,0.0325180757585388,2024-04-30,-0.0506609689198143,-0.027033091937373202,Sell
59046535,0,0.95977858,2.0252465,13948733527.176647,0.01498579,0.16141717,2473.968007000003,54,-1,-0.0506609689198143,67.0,-0.025823642025385552,0.03349563259658587,2024-05-01,-0.0390815787736783,-0.021324437448535828,Sell
28150914,0,1.01048574,2.05208341,13861941255.766323,-0.0024532783333333,0.15810719,1853.711627910001,43,-1,-0.0390815787736783,54.0,-0.02533221223139602,0.03433431746029745,2024-05-02,0.0137459109993045,0.002858336935476203,Buy
34760123,0,1.05291483,2.18320453,14885903391.296774,-0.0061099033333333,0.15983203,1424.5688640000008,48,1,0.0137459109993045,43.0,0.01325904824893325,0.05209890181980275,2024-05-03,0.0651128125211735,0.03587626029238708,Buy
17963598,0,1.04037796,2.21712117,15085952548.202602,0.0065993283333333,0.15954468,-3655.6429340600007,67,0,0.0651128125211735,48.0,0.03158734380283955,0.0290539391463854,2024-05-04,0.0159033078880406,0.031744716115829415,Buy
15209541,0,1.0340954,2.22045703,15034031251.923054,0.0067943166666666,0.15847965,2555.37343831,69,1,0.0159033078880406,67.0,0.027716081046444352,0.033110391554739785,2024-05-05,0.0021321227301189,0.031037230304459148,Buy
28423530,0,0.98775422,2.18921716,14695354414.669716,0.005279525,0.15718087,-2723.929600579999,71,1,0.0021321227301189,69.0,0.0014285953323181142,0.014838989562247582,2024-05-06,-0.0137496446212052,0.0008169955017511107,Hold
21319135,0,0.94240713,2.15857608,14690473174.467972,0.0037299633333333,0.15922696,62.101391039999726,68,1,-0.0137496446212052,71.0,-0.008306850091419687,0.009043173209258031,2024-05-07,-0.0133030283831728,-0.013536484101773064,Sell
22880559,0,0.95044332,2.11793705,14383511698.257065,0.0038501233333333,0.15854791,2538.60823591,64,1,-0.0133030283831728,68.0,-0.015214307277384551,0.0029321668659494224,2024-05-08,-0.0185902488277757,-0.01867961712439111,Sell
25098123,0,1.0263071,2.1822652,14565300717.521795,0.005558165,0.15590868,-3738.624683509999,55,1,-0.0185902488277757,64.0,-0.00029273219123388444,0.027241935193463154,2024-05-09,0.0310150806372468,0.0234954177487797,Buy
29860143,0,0.91467694,2.10330952,14701981280.773493,0.0026447716666666,0.16319756,3732.313192480004,66,0,0.0310150806372468,55.0,-0.007884665079990586,0.03480452922685706,2024-05-10,-0.0360788270494429,-0.028918008385779535,Sell
8639553,0,0.9906444,2.1032536,14562429915.603413,0.0054254583333333,0.1616123,-300.0361125500003,53,-1,-0.0360788270494429,66.0,-0.0015655762124480866,0.033588678178924,2024-05-11,0.0003670177748518,-0.0021529001233476968,Sell
7164798,-1,0.99933662,2.1246916,14537380063.0,0.0038156583333333,0.15963676,143.04659705999984,56,0,0.0003670177748518,53.0,-0.008399078376824553,0.024502440490721537,2024-05-12,0.0105145741441174,0.008601258300085589,Buy
21573539,0,1.03158366,2.1741755,15023917310.248596,0.0075576283333333,0.16106023,-282.2800164900036,57,0,0.0105145741441174,56.0,0.01168247879887558,0.011942321343419713,2024-05-13,0.0241658444776575,0.023363020176903077,Buy
19627853,-1,0.95710732,2.12569097,14352369457.06481,0.0085563733333333,0.1571487,1291.5103772700022,66,1,0.0241658444776575,57.0,0.004239128355065847,0.0236960811541239,2024-05-14,-0.0219630335565774,-0.012507804204161225,Sell
33028940,-1,1.08199914,2.27959794,16205088456.11576,0.00203913,0.16586898,-14404.216124109997,64,1,-0.0219630335565774,66.0,0.02611348484788678,0.04907933060883295,2024-05-15,0.0761376436225802,0.05444563041163632,Buy
26508845,-1,0.9602975,2.24322872,15551208790.044582,0.0069370366666666,0.16171391,4174.802372750004,70,1,0.0761376436225802,64.0,0.01304172004908718,0.05475190488351426,2024-05-16,-0.0150494499187413,-0.008963026160493189,Sell
24965417,-1,1.03001718,2.30172936,16032392417.038168,-0.0002443383333333,0.16264828,-8130.396678129997,74,0,-0.0150494499187413,70.0,0.029671856344510916,0.04561856987715325,2024-05-17,0.0279273753296938,0.035621763590843264,Buy
10211546,-1,0.95373857,2.29694647,16114695868.050358,0.00116757,0.16383707,-1995.99473393,73,1,0.0279273753296938,74.0,0.0036800100530158474,0.022013344505644503,2024-05-18,-0.001837895251905,-0.008691127219286521,Sell
13975469,-1,0.96752164,2.27332131,15898482051.826616,0.0058582983333333,0.1631641,-793.1547057400003,72,1,-0.001837895251905,73.0,0.005335261854256247,0.019995024251977894,2024-05-19,-0.0100836945150201,-0.0018520026143594207,Sell
43282018,0,1.08966875,2.44642039,16522179382.059977,0.0073737916666666,0.15777253,-3384.406246370003,70,1,-0.0100836945150201,72.0,0.02251050384166131,0.04948578436942884,2024-05-20,0.079453101291909,0.052286777309960994,Buy
31998246,0,0.96092297,2.39567465,16758158408.653784,0.0214858899999999,0.16147642,13437.566425410005,76,1,0.079453101291909,70.0,0.016840433582866746,0.05440094985867142,2024-05-21,-0.0188481060282887,-0.009584325461325626,Sell
20865436,0,0.9904965,2.35872746,16604453190.156813,0.0109218733333333,0.16210462,815.0278296999968,76,1,-0.0188481060282887,76.0,0.015547372804020076,0.055397860664497874,2024-05-22,-0.0139628768515601,0.005116739895983266,Buy
42303851,-1,0.97192998,2.31478,15981139962.497875,0.013237525,0.15823958,2814.1189381399963,76,1,-0.0139628768515601,76.0,-0.016732310621367454,0.0025073488706952416,2024-05-23,-0.0173859489842536,-0.01056721387381145,Sell
21112430,-1,0.957873,2.33334224,16055457240.670666,0.0099569333333333,0.15753931,-2154.329698499998,74,1,-0.0173859489842536,76.0,-0.007547270950109754,0.014180291442724204,2024-05-24,0.0087070129854844,-0.006217636456920626,Sell
8273681,-1,1.0532664,2.35744195,16445481998.067322,0.008427925,0.15959859,22.18079897000098,76,1,0.0087070129854844,74.0,0.0006571963629151452,0.015656009400130653,2024-05-25,0.0106505250875146,0.020041787555471455,Buy
8023984,-1,0.92511591,2.32876308,16243993829.815342,0.0131538533333333,0.15940129,1114.5170443499992,75,0,0.0106505250875146,76.0,0.0026005971242961793,0.012298205669072158,2024-05-26,-0.0115557467001105,-0.007831589442511569,Sell
20886696,-1,1.04249973,2.35663154,16700339650.410408,0.0213137399999999,0.16156701,-685.0079421700029,74,0,-0.0115557467001105,75.0,0.004200166080757446,0.013719497984934428,2024-05-27,0.0135057198548682,0.02382619624410556,Buy
27424419,-1,0.92336788,2.28205649,16715973920.984991,0.0165531016666666,0.16397277,-5729.935600880002,72,1,0.0135057198548682,74.0,-0.004354246775765254,0.015563465580274027,2024-05-28,-0.0150127134820535,-0.013238824406235321,Sell
19253720,-1,0.97933346,2.25453039,17024608737.31169,0.0159806566666666,0.16849182,4580.31202872,72,1,-0.0150127134820535,72.0,-0.004346474947373288,0.015558076218080232,2024-05-29,-0.0115324312149346,0.001983035498391049,Buy
23467058,-1,1.0170799,2.27807974,16787292042.641151,0.0081568466666666,0.1655011,-10592.940672040004,73,0,-0.0115324312149346,72.0,-0.005097981445713021,0.014265339128397916,2024-05-30,0.011251200359849,0.015366012482587479,Buy
23426892,-1,0.96125146,2.24898708,17004266732.077429,0.00935044,0.1687936,5829.148705940002,73,1,0.011251200359849,73.0,-0.004236005665087021,0.013419766411051687,2024-05-31,-0.0124267861401755,-0.005602846587004165,Sell
4941084,-1,0.97766546,2.25591355,16906226267.56421,0.0134333366666666,0.16719364,1889.1668221600007,72,-1,-0.0124267861401755,73.0,0.0007558774119409123,0.012065575444880686,2024-06-01,0.0034432180161492,0.00037456832339652357,Hold
12076940,-1,1.01335297,2.25504958,16952582159.873615,0.010220245,0.16756134,1080.6951646400012,73,0,0.0034432180161492,72.0,-0.0029453057982597544,0.008374905554167731,2024-06-02,0.000147650729247,0.014161344604282113,Buy
28319026,-1,1.04837001,2.28559769,17644186019.330917,0.0132475866666666,0.17187858,1494.1109346899975,73,1,0.000147650729247,73.0,0.0064879771615799125,0.008293073279073603,2024-06-03,0.0158730627393435,0.026876990322246518,Buy
24121510,-1,1.02459807,2.34039114,18678499452.746845,0.0085171933333333,0.17783551,-8992.812739469999,73,1,0.0158730627393435,73.0,0.013940406977931011,0.012935170404673915,2024-06-04,0.0258005074652025,0.0239620358606146,Buy
29308050,-1,0.99499443,2.35538737,19183050522.628777,0.017610035,0.18158179,-3657.8882193799946,75,1,0.0258005074652025,73.0,0.01649928209515548,0.009004462044259127,2024-06-05,0.0078242760809204,0.010515454409610946,Buy
16115545,-1,0.95734883,2.33773469,19144490784.70901,0.0211067783333333,0.18220814,-2891.3833034400013,78,0,0.0078242760809204,75.0,0.00958658308022431,0.015408541705552592,2024-06-06,-0.00486503430545,-0.0016312206577969812,Sell
39245187,-1,0.94931362,2.28685466,18739928088.04007,0.0171903433333333,0.18284122,-3880.840792969997,77,-1,-0.00486503430545,78.0,-0.0058790260873488875,0.014237405150945164,2024-06-07,-0.0205963200375171,-0.010376133861975785,Sell
8004858,-1,0.92491297,2.28538663,18656244456.05948,0.0080500466666666,0.18117853,7606.70025247,72,-1,-0.0205963200375171,77.0,-0.00865874588109902,0.010564573393981792,2024-06-08,-0.00051488330033,-0.014303025580436873,Sell
7106363,-1,1.00682599,2.29536957,19006002037.458576,0.007183645,0.18363085,843.5097826000001,75,-1,-0.00051488330033,72.0,-0.005296337086049188,0.013557124223648836,2024-06-09,0.0052221920796995,0.008091849992607997,Buy
12728886,-1,0.983285,2.29049212,19047292669.11337,0.0079415166666666,0.18426691,981.4386124900012,72,0,0.0052221920796995,75.0,0.0009274359128781448,0.0037856050916321234,2024-06-10,-0.0019250010407351,0.002098881154083865,Buy
24067376,-1,0.96847387,2.19147804,18262524553.599056,0.0078666583333333,0.18463128,-6245.889774780004,70,-1,-0.0019250010407351,72.0,-0.012232697150243456,0.024307230424771616,2024-06-13,-0.0399952824896948,-0.014643364629718133,Sell
23162512,-1,0.93415013,2.16724095,17935416407.415016,0.00979355,0.18300527,4148.703096069999,74,-1,-0.0399952824896948,70.0,-0.01774985459068572,0.019830643298430872,2024-06-14,-0.0113292802416273,-0.01966758449614373,Sell
6130469,-1,0.98326653,2.17194143,17941220256.166542,0.0052528566666666,0.18236498,2170.2590647,74,1,-0.0113292802416273,74.0,-0.016264135642910054,0.021688945347797563,2024-06-15,0.0025321558025919,-0.007995096716333416,Sell
6206524,-1,1.03745655,2.18666688,18157090066.548603,0.0056644983333333,0.18334233,-597.6178529299996,71,0,0.0025321558025919,74.0,-0.0005597826111767221,0.009604350001235941,2024-06-16,0.0071177766055052,0.01632649858620245,Buy
21669580,-1,0.99193979,2.18005511,17952034232.454132,0.0058281066666666,0.18149207,2052.5286501599985,71,1,0.0071177766055052,71.0,0.002329145361721278,0.004893295879876386,2024-06-17,-0.0026624963229333,0.0031209283349085833,Buy
33238655,-1,0.94593213,2.13672772,17394874720.012913,0.0074031633333333,0.17946967,94.05056075000176,74,-1,-0.0026624963229333,71.0,-0.005270178814913422,0.013876790044477859,2024-06-18,-0.0202658167273122,-0.011063402852796153,Sell
11354619,-1,0.94873277,2.12921534,17254140803.455345,0.008436955,0.17932433,-7238.857356279997,64,0,-0.0202658167273122,74.0,-0.00859046943054399,0.010111550566923798,2024-06-19,-0.0028430952413865,-0.010657822478958159,Sell
17564806,-1,0.99495033,2.12503082,17153638056.848106,0.0101728183333333,0.17849876,-2489.001230020004,60,1,-0.0028430952413865,64.0,-0.008250310972519588,0.010423047959768695,2024-06-20,-0.0016420209488601,5.160595098960956e-05,Hold
19540122,-1,0.92971433,2.09994583,17367090589.891632,0.0075633366666666,0.18233682,279.84089203999974,63,1,-0.0016420209488601,60.0,-0.005195919515022722,0.0051505024894371,2024-06-21,-0.0111026423548216,-0.010703526576718537,Sell
3805342,-1,0.95118569,2.09744927,17520224800.148697,0.004215915,0.18356158,868.2280119000006,53,1,-0.0111026423548216,63.0,-0.0036022927899085223,0.0067375949148478845,2024-06-22,0.0019377849339561,-0.004992001964170829,Sell
5639527,-1,0.87170996,2.06313807,17330342546.439537,0.0063344233333333,0.18454928,218.63725879999947,55,-1,0.0019377849339561,53.0,-0.008579883178408656,0.009510631558372052,2024-06-23,-0.0165747921143605,-0.015271589437420558,Sell
42958209,-1,0.89348616,1.96887847,16532099801.373526,0.0016651133333333,0.18388757,2952.7680620600004,51,-1,-0.0165747921143605,55.0,-0.02028957809039329,0.02429866659532985,2024-06-24,-0.0462317270907755,-0.03397810524685221,Sell
20409153,-1,0.98858531,2.01905418,16561592328.755404,0.0033775516666666,0.18045545,-4950.331531240001,30,-1,-0.0462317270907755,51.0,-0.012384950430185422,0.03612439202779511,2024-06-25,0.0256516679145797,-0.008476288040153466,Sell
14997155,-1,1.01401395,1.98805763,16361905950.154814,0.006923265,0.18052561,5820.625981060002,46,-1,0.0256516679145797,30.0,-0.012015493268188187,0.036065735735014766,2024-06-26,-0.0154664206283688,0.005038899499001343,Buy
13322401,-1,1.03154526,2.01108103,16484064851.051365,0.0136320066666666,0.17819228,8515.881410990005,40,1,-0.0154664206283688,46.0,0.007886767386031411,0.021120985278268497,2024-06-27,0.0134750548718833,0.025083216542492348,Buy
17884162,-1,0.98175845,1.96799023,16774228196.11439,0.0130862116666666,0.18473948,3644.936333869999,47,-1,0.0134750548718833,40.0,-0.007735680384144655,0.01859260471724232,2024-06-28,-0.0212156753959485,-0.006863815187964355,Sell
10265463,-1,0.99519871,1.98626302,16971421342.010817,0.0093386383333333,0.18496755,2046.6874816100008,30,0,-0.0212156753959485,47.0,0.000638472770745978,0.01902233069155522,2024-06-29,0.0096560388363031,0.00692904371885419,Buy
11918209,-1,1.0900944,2.04509799,17791094279.539856,0.00999257,0.18813187,1116.6623252900008,47,-1,0.0096560388363031,30.0,0.006040978738176945,0.025640971341423454,2024-06-30,0.0296825727741762,0.023332925926188103,Buy
15797090,-1,1.02455825,2.04658952,17367372355.24257,0.0087948166666666,0.1834409,1968.618772380003,53,-1,0.0296825727741762,47.0,0.013791482257731575,0.014279773960329853,2024-07-01,0.0020358351627154,0.015499486387631987,Buy
10806982,-1,0.99238382,2.02220044,17741436592.180912,0.0248914316666666,0.18921914,-1676.89549902,51,1,0.0020358351627154,53.0,0.006228329174389878,0.02166441259382738,2024-07-02,-0.013033420413722,0.002858289627430623,Buy
18869642,-1,0.91855654,1.95727503,17481325257.555344,0.0177777766666666,0.19205834,4579.24740158,50,-1,-0.013033420413722,51.0,-0.013899935423199788,0.01638622033383139,2024-07-03,-0.0307022210185928,-0.02216126589437713,Sell
31187081,-1,0.91800977,1.85537665,16188931390.446735,0.0017300216666666,0.18707686,3995.9616743000006,44,-1,-0.0307022210185928,50.0,-0.03188715626877922,0.019473260729825963,2024-07-04,-0.0519258273740229,-0.03202128409384657,Sell
43183238,-1,0.9557631,1.84248161,15006202703.71579,0.0027605316666666,0.17465262,-46813.133494810005,29,-1,-0.0519258273740229,44.0,-0.029821322349739356,0.02255785791880368,2024-07-05,-0.0068359186566024,-0.028053665980521655,Sell
12546798,-1,1.09924996,1.89455577,15112090355.678324,0.0013594233333333,0.1708686,1298.93713898,26,-1,-0.0068359186566024,29.0,-0.010226268070000988,0.040111988717454625,2024-07-06,0.0280829418206223,0.019609075041312683,Buy
12905975,-1,0.92505565,1.81660377,14707943715.679316,0.0022804466666666,0.17333093,1000.3099884199984,29,-1,0.0280829418206223,26.0,-0.006534916596050523,0.03446834311193325,2024-07-07,-0.0408517729521715,-0.02735390026769909,Sell
31672772,-1,1.02769267,1.84651726,14409980731.65962,0.0048392633333333,0.16671229,7940.37948969,28,-1,-0.0408517729521715,29.0,0.0008425256927863436,0.03666994361961417,2024-07-08,0.0152964082099082,0.017216487079116164,Buy
15970122,-1,1.03026158,1.88844935,15151294612.873102,0.0028240733333333,0.17083897,1267.9127700800018,27,-1,0.0152964082099082,28.0,-0.0007020360829398895,0.035008831197070704,2024-07-09,0.0234492564934436,0.01140542183939115,Buy
15784250,-1,0.99061933,1.87702087,15102181004.114702,0.0035815233333333,0.17122975,-424.2146095700009,28,1,0.0234492564934436,27.0,0.011115059650890179,0.014872446460388102,2024-07-10,-0.0054004857506813,-0.0004363325604337569,Hold
16886843,-1,0.98354854,1.86513972,15367083098.200008,0.0054654083333333,0.1750113,1716.471750290002,29,-1,-0.0054004857506813,28.0,0.003748781466536045,0.01707550574860268,2024-07-11,-0.0068024263431542,-0.0036009051256609076,Sell
11797774,-1,0.98486804,1.88214812,15193584004.43701,0.00452786,0.17135927,2297.3186484599937,25,1,-0.0068024263431542,29.0,-0.0007748746372201552,0.009252500629484777,2024-07-12,0.009878288182175,-0.0008641901785691527,Hold
8343147,-1,1.10545152,1.92416089,15887396468.194883,0.002638555,0.17489326,3218.25554226,25,1,0.009878288182175,25.0,0.008672988476765212,0.014909349358872016,2024-07-13,0.0229431035912748,0.024580630559666052,Buy
15560249,-1,1.06861814,1.97464573,16459514902.190592,0.008209825,0.1764456,364.03206643999874,33,1,0.0229431035912748,25.0,0.019797799505511148,0.008780077630160307,2024-07-14,0.0265720067430836,0.029681552124642366,Buy
25326408,-1,1.0947651,2.098592,17354336484.422115,0.003489205,0.17531748,-1854.3177587500031,52,1,0.0265720067430836,33.0,0.038270744435113746,0.02347575530402274,2024-07-15,0.0652971229709828,0.04454129775586534,Buy
27838097,-1,0.99678018,2.10672447,17376145376.07747,0.0062331116666666,0.16962032,39683.70107698,65,-1,0.0652971229709828,52.0,0.03222270384430741,0.03064235718760869,2024-07-16,0.0047989818188558,-0.0030047381673253596,Sell
18294606,-1,0.97899822,2.07291531,17091250066.19345,0.0058904783333333,0.16923626,-389.1001507700057,69,1,0.0047989818188558,65.0,0.018253685999218342,0.041966158969040934,2024-07-17,-0.0153350467921836,-0.0008222232236911535,Hold
13151621,-1,0.98908621,2.06760002,17128043125.02393,0.0035081766666666,0.16986855,1624.3222855099957,61,1,-0.0153350467921836,69.0,-0.00401262529625889,0.010299170775781115,2024-07-18,-0.0015018109154489,0.0019632462185484147,Buy
21815839,-1,1.04864914,2.14992326,18719783879.61952,0.004887095,0.17880348,-5195.740743989998,60,1,-0.0015018109154489,61.0,0.008463221942487676,0.030046796909660597,2024-07-19,0.0422265235350955,0.029979816963763315,Buy
9783700,-1,1.01139006,2.16327948,18640413152.28281,0.0042628916666666,0.17674017,235.5019858300002,74,1,0.0422265235350955,60.0,0.016033127904905374,0.023114248077765957,2024-07-20,0.0073746710950695,0.012397420315674262,Buy
14936099,-1,1.03760034,2.1952436,18735630563.917564,0.00755242,0.17496224,25.6822096699998,74,1,0.0073746710950695,74.0,0.021641531436764876,0.018264774739809468,2024-07-21,0.0153233996801296,0.030231656881681016,Buy
13835132,-1,0.96689103,2.17267061,18500367850.944862,0.0060649716666666,0.17455225,-2386.890629469999,70,1,0.0153233996801296,74.0,0.004416572814490443,0.012648030815601853,2024-07-22,-0.0094483523317278,-0.00163709558304213,Sell
